Entity,Year,Urban,Population
Southern Common Market (MERCOSUR),2092-01-01,,312693945.0
Southern Common Market (MERCOSUR),2093-01-01,,311235943.99999994
Southern Common Market (MERCOSUR),2094-01-01,,309776398.0
Southern Common Market (MERCOSUR),2095-01-01,,308316275.0
Southern Common Market (MERCOSUR),2096-01-01,,306856403.0
Southern Common Market (MERCOSUR),2097-01-01,,305397570.0
Southern Common Market (MERCOSUR),2098-01-01,,303940347.0
Southern Common Market (MERCOSUR),2099-01-01,,302485220.0
Southern Common Market (MERCOSUR),2100-01-01,,301032523.0
Southern Europe,1950-01-01,46.17056145,108737286.0
Southern Europe,1951-01-01,46.70518391,109656862.0
Southern Europe,1952-01-01,47.22191353,110601811.0
Southern Europe,1953-01-01,47.71526812,111545208.00000001
Southern Europe,1954-01-01,48.21224463,112469440.99999999
Southern Europe,1955-01-01,48.71358206,113365958.00000001
Southern Europe,1956-01-01,49.21547495,114236158.00000001
Southern Europe,1957-01-01,49.71710567,115090627.0
Southern Europe,1958-01-01,50.22503621,115947610.0
Southern Europe,1959-01-01,50.73885741,116830643.00000001
Southern Europe,1960-01-01,51.25961882,117760615.0
Southern Europe,1961-01-01,51.85902353,118747883.0
Southern Europe,1962-01-01,52.56335103,119784960.0
Southern Europe,1963-01-01,53.27288421,120843516.0
Southern Europe,1964-01-01,53.98759318,121883075.0
Southern Europe,1965-01-01,54.70404971,122876335.0
Southern Europe,1966-01-01,55.4253083,123809199.00000001
Southern Europe,1967-01-01,56.1492181,124695805.0
Southern Europe,1968-01-01,56.87348363,125571360.99999999
Southern Europe,1969-01-01,57.59118471,126486276.99999999
Southern Europe,1970-01-01,58.30280582,127475179.0
Southern Europe,1971-01-01,58.95301479999999,128546223.00000001
Southern Europe,1972-01-01,59.42499299,129682385.0
Southern Europe,1973-01-01,59.85373439,130862244.0
Southern Europe,1974-01-01,60.27973645,132053446.99999999
Southern Europe,1975-01-01,60.70432463,133229269.99999999
Southern Europe,1976-01-01,61.12861561,134384101.0
Southern Europe,1977-01-01,61.55034685,135515211.0
Southern Europe,1978-01-01,61.97104489,136602146.0
Southern Europe,1979-01-01,62.38947666,137621266.0
Southern Europe,1980-01-01,62.80698557,138555094.0
Southern Europe,1981-01-01,63.17025724,139394731.0
Southern Europe,1982-01-01,63.35391505,140140890.0
Southern Europe,1983-01-01,63.50951072,140798095.0
Southern Europe,1984-01-01,63.66470345,141376139.0
Southern Europe,1985-01-01,63.81876614,141883584.0
Southern Europe,1986-01-01,63.97158024,142321141.0
Southern Europe,1987-01-01,64.12384315,142690111.0
Southern Europe,1988-01-01,64.27980291,143001498.00000003
Southern Europe,1989-01-01,64.44445733,143269003.0
Southern Europe,1990-01-01,64.62213738,143503834.0
Southern Europe,1991-01-01,64.79796857,143723680.0
Southern Europe,1992-01-01,64.98030988,143933673.0
Southern Europe,1993-01-01,65.17928844,144118578.0
Southern Europe,1994-01-01,65.37778849,144254579.0
Southern Europe,1995-01-01,65.56099491,144332476.99999997
Southern Europe,1996-01-01,65.73724726,144332773.00000003
Southern Europe,1997-01-01,65.90790671,144282731.0
Southern Europe,1998-01-01,66.07704782,144275636.0
Southern Europe,1999-01-01,66.24972538,144435943.0
Southern Europe,2000-01-01,66.4294785,144846713.00000003
Southern Europe,2001-01-01,66.62308774,145541892.0
Southern Europe,2002-01-01,66.88907216,146477650.99999997
Southern Europe,2003-01-01,67.18250132,147562184.0
Southern Europe,2004-01-01,67.47468725,148662436.0
Southern Europe,2005-01-01,67.76424082,149676168.0
Southern Europe,2006-01-01,68.05301908,150579042.0
Southern Europe,2007-01-01,68.34024433,151382866.0
Southern Europe,2008-01-01,68.62343211,152066058.00000003
Southern Europe,2009-01-01,68.897803,152613090.0
Southern Europe,2010-01-01,69.16183406,153015518.0
Southern Europe,2011-01-01,69.41399659,153254957.0
Southern Europe,2012-01-01,69.6997194,153333813.0
Southern Europe,2013-01-01,69.9988053,153292254.00000003
Southern Europe,2014-01-01,70.29660763,153188221.0
Southern Europe,2015-01-01,70.59639727,153064873.00000003
Southern Europe,2016-01-01,70.89952366,152936834.0
Southern Europe,2017-01-01,,152796346.0
Southern Europe,2018-01-01,,152637570.0
Southern Europe,2019-01-01,,152446950.0
Southern Europe,2020-01-01,,2131013402.0000002
Southern Europe,2021-01-01,,1367961457.0
Southern Europe,2022-01-01,,1365946155.0
Southern Europe,2023-01-01,,1363813065.0000002
Southern Europe,2024-01-01,,1361439116.0
Southern Europe,2025-01-01,,2111666501.0000002
Southern Europe,2026-01-01,,1355699696.0
Southern Europe,2027-01-01,,1352369146.0000002
Southern Europe,2028-01-01,,1348791456.0
Southern Europe,2029-01-01,,1345032321.0
Southern Europe,2030-01-01,,2083318008.9999998
Southern Europe,2031-01-01,,1337128775.0000002
Southern Europe,2032-01-01,,1332984938.0
Southern Europe,2033-01-01,,1328706663.0
Southern Europe,2034-01-01,,1324284930.0000002
Southern Europe,2035-01-01,,2050156711.9999998
Southern Europe,2036-01-01,,1314985971.0
Southern Europe,2037-01-01,,1310110345.0000002
Southern Europe,2038-01-01,,1305070876.0
Southern Europe,2039-01-01,,1299850248.9999998
Southern Europe,2040-01-01,,2011753025.0
Southern Europe,2041-01-01,,1288821470.0
Southern Europe,2042-01-01,,1283009306.0
Southern Europe,2043-01-01,,1276985892.0
Southern Europe,2044-01-01,,1270738216.9999998
Southern Europe,2045-01-01,,1966039348.0
Southern Europe,2046-01-01,,1257544535.0
Southern Europe,2047-01-01,,1250604755.0
Southern Europe,2048-01-01,,1243448409.0
Southern Europe,2049-01-01,,1236089745.0
Southern Europe,2050-01-01,,1911420756.0
Southern Europe,2051-01-01,,1220819001.0000002
Southern Europe,2052-01-01,,1212929223.0
Southern Europe,2053-01-01,,1204892551.0
Southern Europe,2054-01-01,,1196730032.0
Southern Europe,2055-01-01,,1849415354.0
Southern Europe,2056-01-01,,1180107405.0
Southern Europe,2057-01-01,,1171682698.0
Southern Europe,2058-01-01,,1163210573.0
Southern Europe,2059-01-01,,1154714879.0
Southern Europe,2060-01-01,,1782936640.0000005
Southern Europe,2061-01-01,,1137740206.0
Southern Europe,2062-01-01,,1129299967.0
Southern Europe,2063-01-01,,1120921596.9999998
Southern Europe,2064-01-01,,1112630283.0
Southern Europe,2065-01-01,,1716419864.0
Southern Europe,2066-01-01,,1096393318.0
Southern Europe,2067-01-01,,1088480310.0
Southern Europe,2068-01-01,,1080730231.0000002
Southern Europe,2069-01-01,,1073163153.0000001
Southern Europe,2070-01-01,,1654406059.0000002
Southern Europe,2071-01-01,,1058640527.0
Southern Europe,2072-01-01,,1051702554.9999998
Southern Europe,2073-01-01,,1044990501.0
Southern Europe,2074-01-01,,1038510242.9999999
Southern Europe,2075-01-01,,1600253383.0
Southern Europe,2076-01-01,,1026256712.9999999
Southern Europe,2077-01-01,,1020482732.0000001
Southern Europe,2078-01-01,,1014933323.0000001
Southern Europe,2079-01-01,,1009594892.0
Southern Europe,2080-01-01,,1555054928.9999998
Southern Europe,2081-01-01,,999504825.0
Southern Europe,2082-01-01,,994738456.0
Southern Europe,2083-01-01,,990138419.0000002
Southern Europe,2084-01-01,,985685815.0
Southern Europe,2085-01-01,,1517351155.0000002
Southern Europe,2086-01-01,,977160620.0000001
Southern Europe,2087-01-01,,973069515.9999999
Southern Europe,2088-01-01,,969077245.0
Southern Europe,2089-01-01,,965171098.0000001
Southern Europe,2090-01-01,,1484152367.9999998
Southern Europe,2091-01-01,,957576321.0
Southern Europe,2092-01-01,,953874161.0000001
Southern Europe,2093-01-01,,950229605.9999999
Southern Europe,2094-01-01,,946640393.0
Southern Europe,2095-01-01,,1453375949.0
Southern Europe,2096-01-01,,939619929.9999999
Southern Europe,2097-01-01,,936185699.0
Southern Europe,2098-01-01,,932800227.9999998
Southern Europe,2099-01-01,,929462589.0000001
Southern Europe,2100-01-01,,1424191546.9999998
Spain,1950-01-01,51.92,28069734.0
Spain,1951-01-01,52.336000000000006,28219620.0
Spain,1952-01-01,52.809,28399033.0
Spain,1953-01-01,53.281000000000006,28600360.0
Spain,1954-01-01,53.753,28818012.000000004
Spain,1955-01-01,54.224,29048392.000000004
Spain,1956-01-01,54.695,29290078.999999996
Spain,1957-01-01,55.163999999999994,29543626.0
Spain,1958-01-01,55.632,29811311.0
Spain,1959-01-01,56.1,30096577.0
Spain,1960-01-01,56.567,30402412.999999996
Spain,1961-01-01,57.303000000000004,30729650.0
Spain,1962-01-01,58.308,31075475.0
Spain,1963-01-01,59.306000000000004,31432767.999999996
Spain,1964-01-01,60.298,31791938.0
Spain,1965-01-01,61.278,32146255.0
Spain,1966-01-01,62.251000000000005,32491642.999999996
Spain,1967-01-01,63.214,32830181.000000004
Spain,1968-01-01,64.168,33168777.0
Spain,1969-01-01,65.108,33517677.000000004
Spain,1970-01-01,66.038,33883748.99999999
Spain,1971-01-01,66.848,34267462.99999999
Spain,1972-01-01,67.541,34664234.0
Spain,1973-01-01,68.22399999999999,35069433.0
Spain,1974-01-01,68.90100000000001,35476435.0
Spain,1975-01-01,69.57,35879210.0
Spain,1976-01-01,70.23100000000001,36276748.0
Spain,1977-01-01,70.883,36666770.0
Spain,1978-01-01,71.527,37040401.0
Spain,1979-01-01,72.16199999999999,37386810.0
Spain,1980-01-01,72.789,37698200.0
Spain,1981-01-01,73.279,37971968.0
Spain,1982-01-01,73.515,38209686.0
Spain,1983-01-01,73.749,38413300.0
Spain,1984-01-01,73.982,38586704.0
Spain,1985-01-01,74.21300000000001,38733866.0
Spain,1986-01-01,74.444,38855631.0
Spain,1987-01-01,74.673,38954490.0
Spain,1988-01-01,74.9,39038686.0
Spain,1989-01-01,75.126,39118555.0
Spain,1990-01-01,75.351,39202524.0
Spain,1991-01-01,75.528,39299081.0
Spain,1992-01-01,75.61,39410852.0
Spain,1993-01-01,75.692,39533726.0
Spain,1994-01-01,75.774,39660079.0
Spain,1995-01-01,75.85600000000001,39787413.0
Spain,1996-01-01,75.938,39908962.0
Spain,1997-01-01,76.01899999999999,40035286.0
Spain,1998-01-01,76.1,40201561.0
Spain,1999-01-01,76.181,40454472.0
Spain,2000-01-01,76.262,40824745.0
Spain,2001-01-01,76.343,41319431.00000001
Spain,2002-01-01,76.533,41919593.0
Spain,2003-01-01,76.778,42596455.0
Spain,2004-01-01,77.02199999999999,43308345.0
Spain,2005-01-01,77.263,44019117.99999999
Spain,2006-01-01,77.502,44728560.99999999
Spain,2007-01-01,77.74,45429071.0
Spain,2008-01-01,77.976,46068810.99999999
Spain,2009-01-01,78.21,46583566.0
Spain,2010-01-01,78.442,46931011.0
Spain,2011-01-01,78.673,47084242.0
Spain,2012-01-01,78.902,47063059.0
Spain,2013-01-01,79.133,46930554.0
Spain,2014-01-01,79.366,46777927.0
Spain,2015-01-01,79.602,46671919.0
Spain,2016-01-01,79.84,46634130.99999999
Spain,2017-01-01,,46647425.0
Spain,2018-01-01,,46692863.0
Spain,2019-01-01,,46736782.0
Spain,2020-01-01,,654566962.0
Spain,2021-01-01,,420771702.99999994
Spain,2022-01-01,,420713174.0
Spain,2023-01-01,,420597478.0
Spain,2024-01-01,,420397199.0
Spain,2025-01-01,,652980095.0
Spain,2026-01-01,,419680316.0
Spain,2027-01-01,,419166241.99999994
Spain,2028-01-01,,418564490.0
Spain,2029-01-01,,417894966.0
Spain,2030-01-01,,648329993.0
Spain,2031-01-01,,416401693.0
Spain,2032-01-01,,415578577.0
Spain,2033-01-01,,414703970.00000006
Spain,2034-01-01,,413776718.0
Spain,2035-01-01,,641666157.0
Spain,2036-01-01,,411761399.99999994
Spain,2037-01-01,,410674066.00000006
Spain,2038-01-01,,409533485.0
Spain,2039-01-01,,408338973.0
Spain,2040-01-01,,633195640.0000001
Spain,2041-01-01,,405783479.0
Spain,2042-01-01,,404418971.0
Spain,2043-01-01,,402989525.99999994
Spain,2044-01-01,,401487339.99999994
Spain,2045-01-01,,622535224.9999999
Spain,2046-01-01,,398244651.00000006
Spain,2047-01-01,,396502273.99999994
Spain,2048-01-01,,394673744.0
Spain,2049-01-01,,392753278.0
Spain,2050-01-01,,608877742.9999999
Spain,2051-01-01,,388626503.0
Spain,2052-01-01,,386423984.0
Spain,2053-01-01,,384135862.00000006
Spain,2054-01-01,,381770256.0
Spain,2055-01-01,,591513789.0
Spain,2056-01-01,,376835868.0
Spain,2057-01-01,,374278115.0
Spain,2058-01-01,,371671419.0
Spain,2059-01-01,,369026623.99999994
Spain,2060-01-01,,571472837.0
Spain,2061-01-01,,363662327.00000006
Spain,2062-01-01,,360959503.0
Spain,2063-01-01,,358253999.00000006
Spain,2064-01-01,,355554029.0
Spain,2065-01-01,,550260393.0
Spain,2066-01-01,,350204754.0
Spain,2067-01-01,,347572747.0
Spain,2068-01-01,,344985187.99999994
Spain,2069-01-01,,342456279.0
Spain,2070-01-01,,529720019.0
Spain,2071-01-01,,337617583.0
Spain,2072-01-01,,335319917.0
Spain,2073-01-01,,333114686.0
Spain,2074-01-01,,331011659.00000006
Spain,2075-01-01,,512003220.0
Spain,2076-01-01,,327136045.0
Spain,2077-01-01,,325365888.0
Spain,2078-01-01,,323704532.0
Spain,2079-01-01,,322146799.0
Spain,2080-01-01,,498544996.0
Spain,2081-01-01,,319322795.00000006
Spain,2082-01-01,,318049311.0
Spain,2083-01-01,,316854663.0
Spain,2084-01-01,,315724233.99999994
Spain,2085-01-01,,488651525.0
Spain,2086-01-01,,313611328.99999994
Spain,2087-01-01,,312617431.0
Spain,2088-01-01,,311654978.00000006
Spain,2089-01-01,,310715106.99999994
Spain,2090-01-01,,480661612.99999994
Spain,2091-01-01,,308875621.0
Spain,2092-01-01,,307967016.0
Spain,2093-01-01,,307062440.99999994
Spain,2094-01-01,,306160433.0
Spain,2095-01-01,,473193555.0
Spain,2096-01-01,,304360368.0
Spain,2097-01-01,,303460666.99999994
Spain,2098-01-01,,302560239.00000006
Spain,2099-01-01,,301658456.0
Spain,2100-01-01,,465715314.99999994
Sri Lanka,1950-01-01,15.327,7971098.000000001
Sri Lanka,1951-01-01,15.317,8108428.000000001
Sri Lanka,1952-01-01,15.307,8256559.000000001
Sri Lanka,1953-01-01,15.343,8417112.0
Sri Lanka,1954-01-01,15.494000000000002,8591021.0
Sri Lanka,1955-01-01,15.647,8778440.999999998
Sri Lanka,1956-01-01,15.802,8978765.0
Sri Lanka,1957-01-01,15.957,9190652.0
Sri Lanka,1958-01-01,16.114,9412139.000000002
Sri Lanka,1959-01-01,16.272000000000002,9640820.0
Sri Lanka,1960-01-01,16.430999999999997,9874476.0
Sri Lanka,1961-01-01,16.592,10111639.000000002
Sri Lanka,1962-01-01,16.753,10352180.0
Sri Lanka,1963-01-01,16.916,10597516.000000002
Sri Lanka,1964-01-01,17.014,10849976.999999998
Sri Lanka,1965-01-01,17.11,11110825.0
Sri Lanka,1966-01-01,17.207,11380665.0
Sri Lanka,1967-01-01,17.304000000000002,11657650.0
Sri Lanka,1968-01-01,17.402,11937607.0
Sri Lanka,1969-01-01,17.5,12214948.0
Sri Lanka,1970-01-01,17.598,12485736.0
Sri Lanka,1971-01-01,17.697,12747831.0
Sri Lanka,1972-01-01,17.796,13002233.999999998
Sri Lanka,1973-01-01,17.896,13252033.000000002
Sri Lanka,1974-01-01,17.996,13501931.0
Sri Lanka,1975-01-01,18.097,13755141.000000002
Sri Lanka,1976-01-01,18.198,14012893.999999998
Sri Lanka,1977-01-01,18.299,14273495.0
Sri Lanka,1978-01-01,18.401,14533691.0
Sri Lanka,1979-01-01,18.504,14788866.000000002
Sri Lanka,1980-01-01,18.607,15035840.0
Sri Lanka,1981-01-01,18.676,15272822.0
Sri Lanka,1982-01-01,18.66,15501210.0
Sri Lanka,1983-01-01,18.644000000000002,15724641.000000002
Sri Lanka,1984-01-01,18.629,15948501.0
Sri Lanka,1985-01-01,18.613,16176282.0
Sri Lanka,1986-01-01,18.597,16408861.0
Sri Lanka,1987-01-01,18.582,16643956.000000002
Sri Lanka,1988-01-01,18.566,16878186.0
Sri Lanka,1989-01-01,18.551,17106752.0
Sri Lanka,1990-01-01,18.535,17325769.0
Sri Lanka,1991-01-01,18.52,17535732.0
Sri Lanka,1992-01-01,18.504,17736827.0
Sri Lanka,1993-01-01,18.489,17924827.0
Sri Lanka,1994-01-01,18.473,18094474.0
Sri Lanka,1995-01-01,18.458,18242917.0
Sri Lanka,1996-01-01,18.442,18367290.0
Sri Lanka,1997-01-01,18.427,18470897.0
Sri Lanka,1998-01-01,18.410999999999998,18564595.0
Sri Lanka,1999-01-01,18.396,18663293.0
Sri Lanka,2000-01-01,18.38,18777606.0
Sri Lanka,2001-01-01,18.365,18911727.0
Sri Lanka,2002-01-01,18.349,19062476.000000004
Sri Lanka,2003-01-01,18.334,19224036.0
Sri Lanka,2004-01-01,18.319000000000003,19387153.000000004
Sri Lanka,2005-01-01,18.303,19544988.0
Sri Lanka,2006-01-01,18.288,19695977.0
Sri Lanka,2007-01-01,18.272000000000002,19842043.999999996
Sri Lanka,2008-01-01,18.257,19983984.0
Sri Lanka,2009-01-01,18.242,20123508.0
Sri Lanka,2010-01-01,18.226,20261738.0
Sri Lanka,2011-01-01,18.211,20398496.0
Sri Lanka,2012-01-01,18.195999999999998,20532599.0
Sri Lanka,2013-01-01,18.198,20663053.0
Sri Lanka,2014-01-01,18.218,20788512.0
Sri Lanka,2015-01-01,18.256,20908023.999999996
Sri Lanka,2016-01-01,18.311,21021177.000000004
Sri Lanka,2017-01-01,,21128028.0
Sri Lanka,2018-01-01,,21228760.0
Sri Lanka,2019-01-01,,21323734.0
Sri Lanka,2020-01-01,,299785500.0
Sri Lanka,2021-01-01,,193614652.00000003
Sri Lanka,2022-01-01,,194481184.99999997
Sri Lanka,2023-01-01,,195314411.0
Sri Lanka,2024-01-01,,196107932.99999997
Sri Lanka,2025-01-01,,305766734.0
Sri Lanka,2026-01-01,,197563220.00000003
Sri Lanka,2027-01-01,,198227796.00000003
Sri Lanka,2028-01-01,,198854770.99999997
Sri Lanka,2029-01-01,,199448920.99999997
Sri Lanka,2030-01-01,,310091997.00000006
Sri Lanka,2031-01-01,,200549994.0
Sri Lanka,2032-01-01,,201056150.0
Sri Lanka,2033-01-01,,201529032.00000003
Sri Lanka,2034-01-01,,201964215.0
Sri Lanka,2035-01-01,,313081325.00000006
Sri Lanka,2036-01-01,,202709757.99999997
Sri Lanka,2037-01-01,,203019225.0
Sri Lanka,2038-01-01,,203285153.99999997
Sri Lanka,2039-01-01,,203506311.99999997
Sri Lanka,2040-01-01,,314432731.0
Sri Lanka,2041-01-01,,203811204.0
Sri Lanka,2042-01-01,,203894683.00000003
Sri Lanka,2043-01-01,,203931645.0
Sri Lanka,2044-01-01,,203921603.0
Sri Lanka,2045-01-01,,313998268.0
Sri Lanka,2046-01-01,,203761426.0
Sri Lanka,2047-01-01,,203613383.0
Sri Lanka,2048-01-01,,203423137.99999997
Sri Lanka,2049-01-01,,203193975.0
Sri Lanka,2050-01-01,,311709991.99999994
Sri Lanka,2051-01-01,,202629921.0
Sri Lanka,2052-01-01,,202298551.99999997
Sri Lanka,2053-01-01,,201938462.0
Sri Lanka,2054-01-01,,201553686.00000003
Sri Lanka,2055-01-01,,308027187.99999994
Sri Lanka,2056-01-01,,200722439.0
Sri Lanka,2057-01-01,,200279339.0
Sri Lanka,2058-01-01,,199819993.0
Sri Lanka,2059-01-01,,199345812.0
Sri Lanka,2060-01-01,,303488296.0
Sri Lanka,2061-01-01,,198357440.0
Sri Lanka,2062-01-01,,197845334.0
Sri Lanka,2063-01-01,,197321424.0
Sri Lanka,2064-01-01,,196785188.00000003
Sri Lanka,2065-01-01,,298332432.99999994
Sri Lanka,2066-01-01,,195674982.00000003
Sri Lanka,2067-01-01,,195101762.00000006
Sri Lanka,2068-01-01,,194516354.0
Sri Lanka,2069-01-01,,193918463.0
Sri Lanka,2070-01-01,,292518797.0
Sri Lanka,2071-01-01,,192684536.00000003
Sri Lanka,2072-01-01,,192048745.0
Sri Lanka,2073-01-01,,191400771.0
Sri Lanka,2074-01-01,,190740876.00000003
Sri Lanka,2075-01-01,,286093860.0
Sri Lanka,2076-01-01,,189386343.0
Sri Lanka,2077-01-01,,188691860.99999997
Sri Lanka,2078-01-01,,187986345.0
Sri Lanka,2079-01-01,,187270308.00000003
Sri Lanka,2080-01-01,,279315951.0
Sri Lanka,2081-01-01,,185807830.99999994
Sri Lanka,2082-01-01,,185061492.0
Sri Lanka,2083-01-01,,184304738.0
Sri Lanka,2084-01-01,,183537038.00000003
Sri Lanka,2085-01-01,,272089401.0
Sri Lanka,2086-01-01,,181967779.0
Sri Lanka,2087-01-01,,181166300.0
Sri Lanka,2088-01-01,,180353298.0
Sri Lanka,2089-01-01,,179528398.00000006
Sri Lanka,2090-01-01,,264312008.00000003
Sri Lanka,2091-01-01,,177842389.99999997
Sri Lanka,2092-01-01,,176981578.99999997
Sri Lanka,2093-01-01,,176109352.0
Sri Lanka,2094-01-01,,175226224.0
Sri Lanka,2095-01-01,,256203898.00000003
Sri Lanka,2096-01-01,,173429289.0
Sri Lanka,2097-01-01,,172516403.00000003
Sri Lanka,2098-01-01,,171594458.0
Sri Lanka,2099-01-01,,170663852.0
Sri Lanka,2100-01-01,,247595282.00000003
State of Palestine,1950-01-01,,931925.0
State of Palestine,1951-01-01,,923891.0000000001
State of Palestine,1952-01-01,,932068.0
State of Palestine,1953-01-01,,948891.9999999999
State of Palestine,1954-01-01,,968699.0
State of Palestine,1955-01-01,,987751.0000000001
State of Palestine,1956-01-01,,1004288.0
State of Palestine,1957-01-01,,1018477.0
State of Palestine,1958-01-01,,1032101.0000000001
State of Palestine,1959-01-01,,1048133.0
State of Palestine,1960-01-01,,1069318.0
State of Palestine,1961-01-01,,1096752.0
State of Palestine,1962-01-01,,1128577.0
State of Palestine,1963-01-01,,1159400.0
State of Palestine,1964-01-01,,1181893.0
State of Palestine,1965-01-01,,1191381.0
State of Palestine,1966-01-01,,1184969.0
State of Palestine,1967-01-01,,1165752.0
State of Palestine,1968-01-01,,1142224.0
State of Palestine,1969-01-01,,1126372.0
State of Palestine,1970-01-01,,1126628.0
State of Palestine,1971-01-01,,1146321.0000000002
State of Palestine,1972-01-01,,1182426.0000000002
State of Palestine,1973-01-01,,1229370.0
State of Palestine,1974-01-01,,1278559.0
State of Palestine,1975-01-01,,1323805.0
State of Palestine,1976-01-01,,1363618.0
State of Palestine,1977-01-01,,1400121.0
State of Palestine,1978-01-01,,1434992.0000000002
State of Palestine,1979-01-01,,1471138.0
State of Palestine,1980-01-01,,1510717.0
State of Palestine,1981-01-01,,1554190.0
State of Palestine,1982-01-01,,1600956.0000000002
State of Palestine,1983-01-01,,1650926.0000000002
State of Palestine,1984-01-01,,1703808.0
State of Palestine,1985-01-01,,1759533.0
State of Palestine,1986-01-01,,1817981.0
State of Palestine,1987-01-01,,1879750.0
State of Palestine,1988-01-01,,1946376.0
State of Palestine,1989-01-01,,2019825.0
State of Palestine,1990-01-01,,2101445.0
State of Palestine,1991-01-01,,2191000.0
State of Palestine,1992-01-01,,2287676.0
State of Palestine,1993-01-01,,2391399.0
State of Palestine,1994-01-01,,2501973.0
State of Palestine,1995-01-01,,2618671.0000000005
State of Palestine,1996-01-01,,2742534.0
State of Palestine,1997-01-01,,2872006.0
State of Palestine,1998-01-01,,3000624.0000000005
State of Palestine,1999-01-01,,3119868.0
State of Palestine,2000-01-01,,3224009.0
State of Palestine,2001-01-01,,3309908.0
State of Palestine,2002-01-01,,3380160.9999999995
State of Palestine,2003-01-01,,3441868.0
State of Palestine,2004-01-01,,3505320.0
State of Palestine,2005-01-01,,3577955.9999999995
State of Palestine,2006-01-01,,3662421.0
State of Palestine,2007-01-01,,3756459.0000000005
State of Palestine,2008-01-01,,3856692.0
State of Palestine,2009-01-01,,3957684.0
State of Palestine,2010-01-01,,4055632.0
State of Palestine,2011-01-01,,4149654.0000000005
State of Palestine,2012-01-01,,4241572.0
State of Palestine,2013-01-01,,4333521.0
State of Palestine,2014-01-01,,4428634.0
State of Palestine,2015-01-01,,4529160.0
State of Palestine,2016-01-01,,4635644.0
State of Palestine,2017-01-01,,4747233.0
State of Palestine,2018-01-01,,4862978.0
State of Palestine,2019-01-01,,4981422.000000001
State of Palestine,2020-01-01,,71419824.0
State of Palestine,2021-01-01,,46963528.0
State of Palestine,2022-01-01,,47997060.0
State of Palestine,2023-01-01,,49021941.99999999
State of Palestine,2024-01-01,,50051301.99999999
State of Palestine,2025-01-01,,79682469.00000001
State of Palestine,2026-01-01,,52155107.0
State of Palestine,2027-01-01,,53229239.99999999
State of Palestine,2028-01-01,,54316221.0
State of Palestine,2029-01-01,,55413446.0
State of Palestine,2030-01-01,,88223876.00000001
State of Palestine,2031-01-01,,57632909.0
State of Palestine,2032-01-01,,58755871.00000001
State of Palestine,2033-01-01,,59887196.0
State of Palestine,2034-01-01,,61026145.0
State of Palestine,2035-01-01,,97016249.00000001
State of Palestine,2036-01-01,,63323966.0
State of Palestine,2037-01-01,,64481595.0
State of Palestine,2038-01-01,,65643619.99999999
State of Palestine,2039-01-01,,66808576.99999999
State of Palestine,2040-01-01,,105965581.99999999
State of Palestine,2041-01-01,,69143080.0
State of Palestine,2042-01-01,,70311309.0
State of Palestine,2043-01-01,,71479166.00000001
State of Palestine,2044-01-01,,72645989.0
State of Palestine,2045-01-01,,114885492.00000001
State of Palestine,2046-01-01,,74974174.0
State of Palestine,2047-01-01,,76134625.0
State of Palestine,2048-01-01,,77292029.99999999
State of Palestine,2049-01-01,,78446166.0
State of Palestine,2050-01-01,,123725292.00000003
State of Palestine,2051-01-01,,80743480.99999999
State of Palestine,2052-01-01,,81886310.99999999
State of Palestine,2053-01-01,,83025468.0
State of Palestine,2054-01-01,,84161521.0
State of Palestine,2055-01-01,,132316739.99999996
State of Palestine,2056-01-01,,86425398.99999999
State of Palestine,2057-01-01,,87553169.0
State of Palestine,2058-01-01,,88678185.0
State of Palestine,2059-01-01,,89800349.99999999
State of Palestine,2060-01-01,,140807531.00000003
State of Palestine,2061-01-01,,92036359.00000001
State of Palestine,2062-01-01,,93150133.99999999
State of Palestine,2063-01-01,,94261035.0
State of Palestine,2064-01-01,,95369099.99999999
State of Palestine,2065-01-01,,149008393.0
State of Palestine,2066-01-01,,97576449.0
State of Palestine,2067-01-01,,98675738.00000001
State of Palestine,2068-01-01,,99771628.0
State of Palestine,2069-01-01,,100863557.00000001
State of Palestine,2070-01-01,,157034990.00000003
State of Palestine,2071-01-01,,103034288.0
State of Palestine,2072-01-01,,104113281.00000001
State of Palestine,2073-01-01,,105188287.99999999
State of Palestine,2074-01-01,,106259627.00000001
State of Palestine,2075-01-01,,164746329.0
State of Palestine,2076-01-01,,108392506.00000001
State of Palestine,2077-01-01,,109454633.99999999
State of Palestine,2078-01-01,,110514461.0
State of Palestine,2079-01-01,,111572478.0
State of Palestine,2080-01-01,,172175034.0
State of Palestine,2081-01-01,,113685318.99999999
State of Palestine,2082-01-01,,114741056.0
State of Palestine,2083-01-01,,115797401.0
State of Palestine,2084-01-01,,116855177.99999999
State of Palestine,2085-01-01,,179384752.99999997
State of Palestine,2086-01-01,,118978270.0
State of Palestine,2087-01-01,,120044679.0
State of Palestine,2088-01-01,,121115006.99999999
State of Palestine,2089-01-01,,122189709.99999999
State of Palestine,2090-01-01,,186517232.0
State of Palestine,2091-01-01,,124354149.0
State of Palestine,2092-01-01,,125444935.0
State of Palestine,2093-01-01,,126542153.0
State of Palestine,2094-01-01,,127646368.0
State of Palestine,2095-01-01,,193568146.0
State of Palestine,2096-01-01,,129877738.99999999
State of Palestine,2097-01-01,,131005823.0
State of Palestine,2098-01-01,,132142703.00000001
State of Palestine,2099-01-01,,133288768.00000001
State of Palestine,2100-01-01,,200746542.99999997
